Funding,Sin,type,Rep,LAB,QCBatch,strMAT,LabSam,Vol,Proportion,DryWt,WetWt,AnalysisType,Catno,C12d26,C16d34,C20d42,C24d50,C30d64,Units,C9ALK,C10ALK,C11ALK,C12ALK,C13ALK,C14ALK,C15ALK,C16ALK,C17ALK,PRISTANE,C18ALK,PHYTANE,C19ALK,C20ALK,C21ALK,C22ALK,C23ALK,C24ALK,C25ALK,C26ALK,C27ALK,C28ALK,C29ALK,C30ALK,C31ALK,C32ALK,C33ALK,C34ALK,C35ALK,C36ALK,TOTALKANES,UCM,comment
EVOSTC,-900,QC,1,ABL,F110292,,,,,,1,,NMFS_000,82.17,84.67,87.29,84.73,85.71,,0,0,0.71,0,0,2.71,0,2.8,1.88,0,1.07,0,1.01,0.88,0.72,1.72,2.24,4.51,4.61,4.61,4.52,5.4,3.63,3.08,0,0,0,0,0,0,1367.51,0,
EVOSTC,-900,QC,1,ABL,L030691,,,,,,1,,NMFS_000,82.35,80.06,84.44,84.53,79.15,,0,0,1.88,0,0,0,10.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2568.33,0,
EVOSTC,-900,QC,1,ABL,W080890,,,,,,1,,NMFS_000,82.73,83.83,85.65,83.74,70.93,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.98,27.7,25.18,15.48,0,0,0,0,0,0,0,0,0,0,4965.21,0,
EVOSTC,-900,QC,1,ABL,C061890,,,,,,1,,NMFS_000,83.04,81.5,82.64,82.96,83.32,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.24,180.89,259.46,259.21,203.82,139.52,83.92,46.38,0,0,0,0,0,0,0,4068.52,1444.25,
EVOSTC,-900,QC,1,ABL,F011591,,,,,,1,,NMFS_000,83.17,80.49,89.03,90.81,89.11,,0,2.55,1.54,0,2.21,8.47,12.59,4.18,3.8,0,3.64,0,1.9,1.19,1.23,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335.61,153,
EVOSTC,-900,QC,1,ABL,L092491,,,,,,1,,NMFS_000,83.19,91.25,108.43,113.29,115.14,,0,2.3,0,0,0,42.09,153.28,100.33,13.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2826.71,5719.95,
EVOSTC,-900,QC,1,ABL,L031092,,,,,,1,,NMFS_000,83.64,85.7,93.39,93.53,90.44,,0,1.77,0,0,0,14.06,37.49,17.88,5.35,0,1.87,0,4.47,0,3.09,0,5.38,2.12,2.34,4.05,1.44,3.42,2.72,0,0,0,0,0,0,0,2550.06,2057.11,
EVOSTC,-900,QC,1,ABL,S102792,,,,,,1,,NMFS_000,83.7,85.1,86.84,81.96,79.94,,0,1.48,0.47,0,0,2.86,0,2.92,1.41,0,1.76,0,1.07,0,0.74,2.16,1.81,3.24,3.84,5.07,4.44,4.27,3.93,3.18,0,5.49,0,0,0,0,1236.95,0,
EVOSTC,-900,QC,1,ABL,R121592,,,,,,1,,NMFS_000,83.72,87.38,91.77,90.74,93.17,,0,0,0,0,0,4.49,8.95,7.78,3.82,0,3.23,0,2.08,2.04,2.82,6.24,19.55,38.97,57.14,65.29,66.15,56.57,47.38,32.22,0,13.85,0,0,0,0,2661.28,221.44,
EVOSTC,-900,QC,1,ABL,S111992,,,,,,1,,NMFS_000,83.9,83.89,85.7,82.83,80.49,,0,0,0,0,0,2.89,0,1.94,0,0,0,0,0,0,0,0,3.08,1.53,3.15,3.22,4.81,2.14,0,0,0,0,0,0,0,0,1289.9,1732.05,
EVOSTC,-900,QC,1,ABL,L070391,,,,,,1,,NMFS_000,83.91,85.45,95.44,91.72,84.7,,0,2.76,1.53,0,0,12.67,28.19,12.1,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2291.36,0,
EVOSTC,-900,QC,1,ABL,L061992,,,,,,1,,NMFS_000,84.08,88.98,89.27,84.41,69.83,,0,0,0,0,0,0,2.77,2.35,1.64,2.37,3.94,0,4.15,0,0,3.24,5.47,10,6.74,7,9.69,5.45,4.07,5.08,0,0,0,0,0,0,2448.05,302.99,
EVOSTC,-900,QC,1,ABL,L032891,,,,,,1,,NMFS_000,84.38,86.36,92.83,89.4,83.97,,0,5.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2303.6,7809.9,
EVOSTC,-900,QC,1,ABL,L071891,,,,,,1,,NMFS_000,84.7,84.79,104.36,103.57,103.5,,0,1.79,1.03,0,1.07,14.36,36.6,8.76,5.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2713.95,0,
EVOSTC,-900,QC,1,ABL,L082891,,,,,,1,,NMFS_000,85.05,92.65,99.34,101.32,99.28,,0,2.78,4.33,0,0,19.48,35.23,12.65,3.85,0,0,0,10.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2799.58,2338.13,
EVOSTC,-900,QC,1,ABL,L012392,,,,,,1,,NMFS_000,85.13,88.02,93.54,93.03,93.15,,0,0,0,0,0,18.29,40.28,12.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2475.92,6467.44,
EVOSTC,-900,QC,1,ABL,F072491,,,,,,1,,NMFS_000,85.77,85.99,102.41,99.96,101,,0,4.49,6.23,4.75,3.95,7.98,6.52,4.09,6.71,0,3.46,0,2.49,1.85,3.89,3.37,3.62,3.57,4.95,6.46,8.66,7.51,14.04,10.25,0,0,0,0,0,0,1629.4,6436.57,
EVOSTC,-900,QC,1,ABL,L082991,,,,,,1,,NMFS_000,85.85,88.95,92.63,97.83,102.43,,0,1.82,2.06,0,0,17.99,74.34,12.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2980.64,0,
EVOSTC,-900,QC,1,ABL,S072292,,,,,,1,,NMFS_000,85.86,87.9,95.05,94.53,89.77,,0,0,0.35,0,0.96,4.6,8.66,0.59,0.85,0,0.53,0,0.65,0,0.88,1.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1201.59,0,
EVOSTC,-900,QC,1,ABL,F062591,,,,,,1,,NMFS_000,85.9,85.19,93.85,90.21,95.46,,0,1.2,2.82,2.01,0,2.78,5.37,4.28,2.93,0,2.89,0,5.39,6.32,9.22,3.48,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1235.78,571.01,
EVOSTC,-900,QC,1,ABL,F062492,,,,,,1,,NMFS_000,85.97,89.02,93.02,94.38,93.6,,0,0,0.66,1.36,1.91,27.45,45.2,14.96,2,0,1.61,0,1.26,0.79,0.88,1.18,1.21,1.14,0,4.72,2.19,2.22,2.18,2.11,0,0,0,0,0,0,1472.73,0,
EVOSTC,-900,QC,1,ABL,F100390,,,,,,1,,NMFS_000,86.23,92.2,101.74,106.44,103.03,,0,1.7,2.58,3.55,4.55,6.8,18.97,4.48,3.05,0,6.32,0,2.22,2.3,3.77,7.76,5.35,2.28,3.48,11.84,3.13,3.13,2.79,4.8,0,0,0,0,0,0,1571.71,0,
EVOSTC,-900,QC,1,ABL,L061991,,,,,,1,,NMFS_000,86.31,88.99,92.3,89.31,83.75,,0,2.17,3.9,2.21,0,15.26,60.59,14.11,5.64,3.42,4.14,3.43,3.91,3.71,4.68,3.12,2.86,2.14,5.63,3.05,3.15,3.56,6.31,9.04,0,17.08,0,0,0,0,2607.05,0,
EVOSTC,-900,QC,1,ABL,L112591,,,,,,1,,NMFS_000,86.6,95.26,105.41,105.82,108.96,,0,2.43,0,0,0,3.72,4.46,4.61,0,0,0,0,0,0,0,0,0,0,0,7.06,0,0,0,0,0,0,0,0,0,0,2914.72,0,
EVOSTC,-900,QC,1,ABL,W080190,,,,,,1,,NMFS_000,86.72,86.87,87.88,87.74,91.33,,0,0,0,8.67,0,0,0,0,0,0,0,0,0,0,0,14.34,42.18,85.75,137.01,153.01,153.84,129.67,118.11,94.66,0,58.26,0,0,0,0,3308.73,1513.35,
EVOSTC,-900,QC,1,ABL,W110790,,,,,,1,,NMFS_000,87.33,88.3,94.19,92.84,89.52,,0,0,0,0,0,0,4.07,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2405.78,4086.35,
EVOSTC,-900,QC,1,ABL,F080891,,,,,,1,,NMFS_000,87.47,89.2,99.31,100.47,97.75,,0,2.62,4.01,1,0,7.67,24.9,7.51,6.72,0,6.55,6.89,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511.37,0,
EVOSTC,-900,QC,1,ABL,S093092,,,,,,1,,NMFS_000,87.67,86.11,85.54,74.32,60.66,,0,0,0.28,1.2,1.9,7.95,13.14,5.73,6.19,0,3.19,0,1.65,1.35,1.02,1.87,0.93,1.15,0,0,0,0,0,2.83,0,0,0,0,0,0,1165.39,2020.45,
EVOSTC,-900,QC,1,ABL,L071791,,,,,,1,,NMFS_000,87.87,94.69,99.96,91.15,68.3,,0,0,1.94,0,0,9.78,14.83,6.44,1.45,0,0,0,0,0,0,0,0,0,0,3.52,0,3.09,0,0,0,0,0,0,0,0,2151.81,1634.3,
EVOSTC,-900,QC,1,ABL,L042092,,,,,,1,,NMFS_000,87.96,89.45,90.21,87.08,82.72,,0,0,0,1.53,8.28,113.78,274.82,140.89,15.34,0,2.23,0,0,1.48,1.72,2.84,2.86,0,2.73,0,0,3.25,2.5,0,0,0,0,0,0,0,3051.37,383.63,
EVOSTC,-900,QC,1,ABL,W071790,,,,,,1,,NMFS_000,88.08,85.97,89.41,89.53,85.45,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.55,23.8,28.5,20.89,13.77,9.65,0,0,0,0,0,0,0,0,2524.02,339.64,
EVOSTC,-900,QC,1,ABL,S040292,,,,,,1,,NMFS_000,88.1,88.29,88.84,86.91,80.95,,0,1.87,2.11,0.91,2.87,18.07,30.18,7.42,4.79,1.64,3.12,0,1.21,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1364.44,0,
EVOSTC,-900,QC,1,ABL,L022492,,,,,,1,,NMFS_000,88.18,95.93,99.85,99.37,92.86,,0,0,0,0,0,12.95,29.85,13.63,4.16,0,2.3,0,0,0,3.96,2.57,2.24,2.22,3.3,0,7.91,1.85,0,0,0,0,0,0,0,0,2460.19,120.78,
EVOSTC,-900,QC,1,ABL,L061892,,,,,,1,,NMFS_000,88.19,96.95,95.49,89.95,75.8,,0,0,0,0,0,3.08,5.68,3.16,2.49,0,2.81,0,3.71,3.18,2.69,3.32,4.05,5.58,6.46,3.8,7.4,4.32,3.75,0,0,0,0,0,0,0,2251.47,2220.09,
EVOSTC,-900,QC,1,ABL,L051992,,,,,,1,,NMFS_000,88.34,94.92,94.6,89.21,70.29,,0,0,0,0,1.36,19.36,38.12,18.36,2.86,0,1.43,0,1.47,1.3,1.88,3,2.41,3.15,2.16,2.38,0,0,0,0,0,0,0,0,0,0,2395.06,2667.04,
EVOSTC,-900,QC,1,ABL,F041993,,,,,,1,,NMFS_000,88.35,92.17,104.95,107.42,111.55,,0,0.74,0.46,0,0,6.76,38.22,6.97,2.07,0,1.21,4.11,1.07,0.73,0,1.13,2.5,4.3,5.93,6.68,5.84,4.69,3.89,2.57,0,0,0,0,0,0,1316,0,
EVOSTC,-900,QC,1,ABL,W112090,,,,,,1,,NMFS_000,88.65,90.82,94.03,93.16,92.07,,0,2.22,1.85,0,0,1.63,1.56,1.51,2.3,0,1.74,0,2.24,4.04,4.13,3.23,2.76,2.95,4.19,3.65,4.29,3.53,4.55,2.51,0,0,0,0,0,0,3727.11,540.34,
EVOSTC,-900,QC,1,ABL,F110690,,,,,,1,,NMFS_000,88.66,90.14,95.08,92.02,87.15,,0,2.12,1.59,2.23,4.16,5.49,6.54,6.6,6.89,2.84,6.73,0,4.78,3.27,3.4,2.92,3.99,4.88,5.99,7.35,8.57,9.13,9.3,6.82,0,2.77,0,0,0,0,1373.4,36.51,
EVOSTC,-900,QC,1,ABL,C060790,,,,,,1,,NMFS_000,88.73,87.97,90.44,91.24,88.83,,0,3.49,2.3,0,0,0,0,0,0,0,0,0,0,0,0,2.9,3.61,0,11.99,0,0,0,0,0,0,0,0,0,0,0,2587.97,0,
EVOSTC,-900,QC,1,ABL,R010993,,,,,,1,,NMFS_000,88.88,91.74,91.02,81.8,68.34,,0,0,0,0,0,2.84,0,4.72,3.09,0,2.77,0,2.15,0,1.81,4.42,9.66,17.17,23.04,24.31,22.66,21.21,19.13,12.74,0,0,0,0,0,0,2395.33,1378.48,
EVOSTC,-900,QC,1,ABL,S120192,,,,,,1,,NMFS_000,89,91,91.51,92.33,93.96,,0,0.98,0,0,0,2.31,0,2.87,1.57,0,0.32,0,0,0,1.62,1.6,1.25,1.76,2.95,1.67,2.81,2.76,1.39,1.33,0,0,0,0,0,0,1641.76,587.77,
EVOSTC,-900,QC,1,ABL,L092592,,,,,,1,,NMFS_000,89.15,92.97,97.7,94.46,79.67,,0,0.99,0,0,0,3.5,16.31,4.86,2.75,0,2.19,0,1.9,1.82,1.35,4.78,10.96,21.12,28.18,25.7,17.15,13.33,0,0,0,0,0,0,0,0,2381.44,2970.11,
EVOSTC,-900,QC,1,ABL,S020293,,,,,,1,,NMFS_000,89.19,90.51,93.63,90.08,83.22,,0,0.88,0.32,0,0,2.23,0,2.08,0,0,0.85,0,0,0,0,1.09,1.4,2.88,16.75,4.84,3.65,4.03,2.78,1.71,0,0,0,0,0,0,1220.31,1820.93,
EVOSTC,-900,QC,1,ABL,S081792,,,,,,1,,NMFS_000,89.21,89.73,95.69,92.05,87.76,,0,0,0.97,0,0,9.25,42.99,5.48,2.45,0,1.23,3.53,1.84,0,0,0,1.43,0.69,0,1.14,0,0,0,0,0,0,0,0,0,0,1300.18,0,
EVOSTC,-900,QC,1,ABL,R122892,,,,,,1,,NMFS_000,89.25,98.62,107.87,106.49,95.28,,0,1.76,0,0,0,3.07,11.79,3.46,0,0,0,0,0,0,0,2.79,6.2,11.3,16.39,17.91,16.95,19.56,12.89,10.68,0,0,0,0,0,0,2303.87,454.57,
EVOSTC,-900,QC,1,ABL,F082092,,,,,,1,,NMFS_000,89.3,92.45,102.88,101.72,86.64,,0,0,0.68,0.56,1.89,26.95,52.89,17.72,3.43,1.22,1.53,0,1.24,1.04,1.27,1.7,2.44,4.19,5.48,5.32,4.88,6.46,4.81,3.92,0,8.49,0,0,0,0,1287.65,0,
EVOSTC,-900,QC,1,ABL,L050791,,,,,,1,,NMFS_000,89.3,93.69,96.25,92.53,88.14,,0,5.5,2.11,0,2.12,36.38,90.73,27.98,3.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2523.37,0,
EVOSTC,-900,QC,1,ABL,L073091,,,,,,1,,NMFS_000,89.33,97.58,108.42,110.05,101.56,,0,2.48,0,0,0,8.06,19.81,10.89,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703.93,3759.97,
EVOSTC,-900,QC,1,ABL,F122790,,,,,,1,,NMFS_000,89.37,87.05,95.2,95.07,91.72,,0,2.01,1.33,3.45,0,9.85,9.84,3.95,3.12,0,2.91,0,1.04,1.06,1.18,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257.3,625.31,
EVOSTC,-900,QC,1,ABL,L100891,,,,,,1,,NMFS_000,89.47,98.77,101.54,98.8,102.57,,0,2.12,0,0,0,6.64,18.01,8.97,2.3,0,0,0,0,0,0,0,0,5.89,0,5.07,5.34,9.9,0,0,0,0,0,0,0,0,2648.4,0,
EVOSTC,-900,QC,1,ABL,S090292,,,,,,1,,NMFS_000,89.56,91.24,95.33,90.71,73.74,,0,0,0.47,0,0.68,10.69,21.77,5.92,2.61,0,1.68,0,0,0,1.33,2.01,2.83,3.17,2.98,2.62,1.95,2.61,2.46,2.06,0,0,0,0,0,0,1203.98,914.3,
EVOSTC,-900,QC,1,ABL,S091492,,,,,,1,,NMFS_000,89.68,91.13,98.62,99.19,94.42,,0,0.83,0,0,0,6.88,42.77,5.82,2.21,0,1.39,5.14,1.41,1.2,1.17,1.68,1.29,1.69,2.4,1,0.98,1.19,0,0,0,0,0,39.66,0,0,1367.28,438.87,
EVOSTC,-900,QC,1,ABL,L022592,,,,,,1,,NMFS_000,89.81,89.01,98.05,97.2,95.03,,0,2.76,0,0,6.83,12.46,36.62,11.78,2.94,0,0,0,0,0,0,1.92,2.71,2.11,3.37,3.5,5.4,5.51,0,0,0,0,0,0,0,0,2528.84,5968.67,
EVOSTC,-900,QC,1,ABL,R121092,,,,,,1,,NMFS_000,90.2,92.82,93.62,94.1,98.74,,0,1.09,0.59,0,0,1.62,0,1.73,0,0,0,0,0,0,0,0,0.75,1.05,2.87,4.49,4,3.57,3.11,2.22,0,0,0,0,0,0,1326.61,0,
EVOSTC,-900,QC,1,ABL,L091091,,,,,,1,,NMFS_000,90.21,94.15,103.76,111.84,112.63,,0,0,0,0,0,18.74,49.24,25.61,5.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2778.7,0,
EVOSTC,-900,QC,1,ABL,F061091,,,,,,1,,NMFS_000,90.25,90.08,95.12,91.41,95.29,,0,2.02,1.59,1.18,1.23,2.79,16.16,2.86,2.46,0,2,0,3.59,6.36,5.29,4.65,1.32,1.01,2.34,2.95,1.28,1.71,0,0,0,0,0,0,0,0,1316.22,573.7,
EVOSTC,-900,QC,1,ABL,F040891,,,,,,1,,NMFS_000,90.28,92.05,93.79,93.38,89.87,,0,1.24,1.42,0,0,3.36,10.3,3.51,3.63,0,3.54,0,1.89,1.37,2.41,2.67,1.23,0,2.37,1.92,2.07,2.08,2.14,0,0,0,0,0,0,0,1378.04,994.81,
EVOSTC,-900,QC,1,ABL,L070491,,,,,,1,,NMFS_000,90.33,92.53,100.77,94.18,93.23,,0,2.13,0.95,0,0,14.88,28.41,10.33,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2315.21,719,
EVOSTC,-900,QC,1,ABL,S010893,,,,,,1,,NMFS_000,90.37,92.99,100.58,95.49,84.29,,0,0,0,0,0,5.58,0,4.62,3.46,0,1.18,0,0,0,0,1.98,3.66,9.97,10.96,12.29,12.06,12.89,10.85,8.42,0,0,0,0,0,0,2302.22,2129.95,
EVOSTC,-900,QC,1,ABL,S061092,,,,,,1,,NMFS_000,90.41,95.36,97.78,98.11,89.97,,0,0,0.97,0.57,1.08,8.1,12.15,4.35,1.28,0,1.18,0,0.93,0.83,0,0,0,0,0,0,0,20.57,0,0,0,0,0,0,0,0,1281.85,444.31,
EVOSTC,-900,QC,1,ABL,L031192,,,,,,1,,NMFS_000,90.44,91.61,93.6,92.81,90.43,,0,0,0,0,1.98,14.77,33.11,12.4,2.37,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,2546.22,0,
EVOSTC,-900,QC,1,ABL,L102391,,,,,,1,,NMFS_000,90.57,94.7,96.79,96.64,100.42,,0,2.52,0,0,0,5.95,15.9,5.88,0,0,0,0,0,0,0,0,0,0,0,6.84,0,0,0,0,0,0,0,0,0,0,2704.35,2226.96,
EVOSTC,-900,QC,1,ABL,L091092,,,,,,1,,NMFS_000,90.59,92.77,104.26,111.99,124.37,,0,1.5,1.46,0,0.36,5.56,9.92,3.74,2.08,0,0.9,0,0.56,0.63,0.7,2.5,7.84,15.77,20.85,18.89,13.71,10.17,8.31,4.81,0,3.78,0,0,0,0,1337.73,0,
EVOSTC,-900,QC,1,ABL,S042992,,,,,,1,,NMFS_000,90.61,92.51,99.64,96.08,84.33,,0,5.79,0,0,1.69,29.34,31.43,16.1,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2425.73,5555.72,
EVOSTC,-900,QC,1,ABL,L092492,,,,,,1,,NMFS_000,90.71,92.81,94.3,90.81,79.71,,0,1.32,0.95,0,0,2.63,4.87,2.96,2.11,0,1.94,0,1.43,1.02,1.32,4.2,10.38,19.72,26.49,24.81,16.96,12.43,7.75,4.68,0,0,0,0,0,0,2409.76,2366.84,
EVOSTC,-900,QC,1,ABL,L102192,,,,,,1,,NMFS_000,90.78,91.97,96.15,96.57,97.37,,0,0,0.5,0,0,4.01,8.3,3.66,1.8,0,1.13,0,1.51,0,0,1.89,4.64,8.34,10.89,11.62,11.19,10.18,7.5,4.92,0,0,0,0,0,0,1240.12,1687.42,
EVOSTC,-900,QC,1,ABL,F052892,,,,,,1,,NMFS_000,90.98,93.46,98.74,99.9,94.19,,0,0,0.77,0.43,0.83,10.26,14.26,6.29,1.26,0,1.17,0,0.93,0.89,0.81,0.85,0.81,0,0,1.06,0,0,1.43,0,0,0,0,0,0,0,1256.91,290.71,
EVOSTC,-900,QC,1,ABL,L100991,,,,,,1,,NMFS_000,91.11,94.23,106.18,103.49,100.02,,0,2.96,0,0,0,7.06,48.99,7.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2618.08,0,
EVOSTC,-900,QC,1,ABL,W052590,,,,,,1,,NMFS_000,91.12,91.42,93.65,94,93.32,,0,0,31.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2487.79,0,
EVOSTC,-900,QC,1,ABL,F083192,,,,,,1,,NMFS_000,91.14,96.82,99.58,90.02,72.8,,0,0,0,0,0,5.82,6.63,3.04,1.19,0,0,0,0,0,0,0,1.84,1.97,0,1.79,0,0,0,0,0,0,0,0,0,0,1258.75,1811.22,
EVOSTC,-900,QC,1,ABL,F102290,,,,,,1,,NMFS_000,91.36,94.68,99.62,97.97,89.69,,0,1.08,1.14,0.95,7.11,3.07,3.93,2.11,2.93,0,2.37,0,1.32,1.26,1.95,1.28,1.28,1.14,0,0,10.44,23.48,0,0,0,0,0,0,0,0,1617.35,412.38,
EVOSTC,-900,QC,1,ABL,F111792,,,,,,1,,NMFS_000,91.54,94.84,102.62,99.55,100.2,,0,0,0.29,0,0,1.85,3.73,0,1.4,0,0.8,0,0,0,0.63,1.51,1.17,1.38,2.35,1.33,2.38,2.59,1.81,1.35,0,0,0,0,0,0,1164.31,0,
EVOSTC,-900,QC,1,ABL,W051590,,,,,,1,,NMFS_000,91.69,89.97,92.41,93.39,96.31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2587.77,2066.92,
EVOSTC,-900,QC,1,ABL,R122992,,,,,,1,,NMFS_000,91.7,92.03,93.78,88.8,77.77,,0,3.74,0,0,0,5.62,0,3.59,0,0,0,0,0,0,0,0,4.5,6.81,8.77,10.3,11.21,9.88,8.63,6.15,0,0,0,0,0,0,2392.42,975.94,
EVOSTC,-900,QC,1,ABL,F112090,,,,,,1,,NMFS_000,91.78,92.18,93.03,95.84,91.25,,0,1.65,2.14,2.8,0,5.14,0,3.88,3.2,0,4.99,0,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320.99,0,
EVOSTC,-900,QC,1,ABL,L040892,,,,,,1,,NMFS_000,91.88,92.6,92.39,90.52,92.74,,0,0,0,0,0,20.35,75.92,17.62,3.49,0,2.33,0,1.52,0,0,1.98,1.51,1.78,2.84,1.42,1.98,1.73,0,2.08,0,0,0,0,0,0,2540.12,1156.37,
EVOSTC,-900,QC,1,ABL,S012593,,,,,,1,,NMFS_000,91.89,93.59,93.31,91.34,92.64,,0,0,0.36,0,0,4.28,8.27,4.92,1.25,0,1.37,0,0,0,1.12,1.08,1.51,1.64,2.7,3.01,2.78,2.91,2.81,1.99,0,0,0,0,0,0,1204.61,4286.03,
EVOSTC,-900,QC,1,ABL,F051591,,,,,,1,,NMFS_000,91.9,95.38,95.09,91.49,91.8,,0,5.16,2.76,2.84,1.61,7.06,16.96,10.23,4.46,1.85,3.37,0,2.99,2.11,1.66,1.93,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,1267.45,681.44,
EVOSTC,-900,QC,1,ABL,L020492,,,,,,1,,NMFS_000,91.92,94.02,95.17,93.7,96.25,,0,1.59,0.73,0,0,15.1,39.19,16.14,6.62,0,4.59,0,3.96,0,0,1.02,1.28,1.15,1.45,1.72,1,1.6,1.15,0,0,0,0,0,0,0,2604.3,3555.97,
EVOSTC,-900,QC,1,ABL,L050592,,,,,,1,,NMFS_000,92.05,95.2,103.22,100.73,89.55,,0,0,0,0,0,20.66,31.2,13.91,2.32,0,0,0,0,0,0,0,0,0,0,4.18,2.96,3.57,4.59,0,0,0,0,0,0,0,2301.55,2357.58,
EVOSTC,-900,QC,1,ABL,F021291,,,,,,1,,NMFS_000,92.09,85.84,94.43,95.21,89.39,,0,1.72,1.36,0,0,3.32,5.78,4.03,5.24,0,3.61,0,3.34,2.15,3.7,4.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1298.24,29.83,
EVOSTC,-900,QC,1,ABL,F080692,,,,,,1,,NMFS_000,92.13,95.99,98.44,94.77,88.09,,0,1.08,0.58,0,0,15.55,29.94,11.03,3.82,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290.43,1701.41,
EVOSTC,-900,QC,1,ABL,F013091,,,,,,1,,NMFS_000,92.43,90.86,98.03,98.02,98.02,,0,1.66,1.29,1.23,0,3.9,11.23,2.73,4.1,0,4.01,0,1.99,1.84,1.87,3.25,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,1247.89,0,
EVOSTC,-900,QC,1,ABL,L110691,,,,,,1,,NMFS_000,92.56,97.99,100.18,90.92,81.95,,0,1.78,0,0,0,3.79,6.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2552.17,6275.04,
EVOSTC,-900,QC,1,ABL,S092192,,,,,,1,,NMFS_000,92.72,93.22,95.77,84.88,67.14,,0,1.16,0.51,0,0.58,3.9,6.87,3.39,1.85,1.43,1.81,0,1.4,1.31,1.31,1.59,1.57,1.04,2.33,2.27,1.4,1.84,0,0,0,0,0,0,0,0,1124.87,0,
EVOSTC,-900,QC,1,ABL,F121090,,,,,,1,,NMFS_000,92.84,90.83,92.2,90.99,87.87,,0,2.91,2.84,3.51,0,5.22,16.33,5.03,4.86,0,5.74,0,2.27,1.55,3.12,3.68,1.55,1.58,2.05,3.16,3.4,3.69,6.65,5.55,0,0,0,0,0,0,1438.94,0,
EVOSTC,-900,QC,1,ABL,F010793,,,,,,1,,NMFS_000,92.89,94.31,94.25,90.6,86.39,,0,0,0.39,0,0,3.48,0,2.19,1.54,0,0.66,0,0,0,0,0,0,0,0,0,0,2.14,0,0,0,0,0,0,0,0,1223.75,0,
EVOSTC,-900,QC,1,ABL,S031692,,,,,,1,,NMFS_000,92.94,92.2,95.64,97.31,91.67,,0,2.47,1.6,0,0.74,5.14,7.76,3.22,1.89,0,1.66,0,1.07,1.27,0.77,2.05,1.74,1.3,0,1.21,0,0,0,0,0,0,0,0,0,0,1293.56,480.21,
EVOSTC,-900,QC,1,ABL,L100792,,,,,,1,,NMFS_000,93.07,95.02,97.02,90.09,79.69,,0,0.95,0,0,0,3.86,21.7,4.64,2.55,0,2.69,0,1.4,1.67,1.49,3.74,2.86,3.16,4.12,4.12,1.85,4.45,3.17,2.69,0,4.99,0,0,0,0,1236.9,385.54,
EVOSTC,-900,QC,1,ABL,L081292,,,,,,1,,NMFS_000,93.18,99.44,99.46,98.72,91.12,,0,0,0,0,0,1.59,2.46,6.13,0,0,0,0,0,0,0,3.49,10.26,21.52,28.84,26.87,18.32,12.5,7.4,0,0,0,0,0,0,0,2500.59,372.8,
