"Funding","Sin","Rep","LAB","QCbatch","strMAT","Vol","Proportion","DryWt","WetWt","AnalysisType","Catno","Units","comment","TtlAromatic","TPAH_adj","TOTALKANES","depth","Project","projectCode","invest","CollectMethod","matrix","SubMatrix","species","DateCollected","Year","location","sampler","agency","LAT","LONG","SampleType","QCERROR"
"EVOSTC",1167,1,"ABL","H051490","",900,NA,NA,NA,"WATER","NMFS_013","",NA,2855.64,2645.22,13552.37,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","4-Apr-89",1989,"ELEAI","SHORT","NMFS ABL",60.535,-147.568,"ENV","GOOD"
"EVOSTC",1168,1,"ABL","H040690","",900,NA,NA,NA,"WATER","NMFS_013","",NA,1014.64,999.02,21402.619,"1","AIRWAT3","AW03","1.01E+11","HAND","water","","","2-Apr-89",1989,"ESHAB","SHORT","NMFS ABL",60.465,-147.966,"ENV","GOOD"
"EVOSTC",1169,1,"ABL","H081590","",900,NA,NA,NA,"WATER","NMFS_013","",NA,565.58,565.58,11673,"1","AIRWAT3","AW03","1.10E+11","HAND","water","","","2-Apr-89",1989,"ESHAB","SHORT","NMFS ABL",60.465,-147.966,"ENV","GOOD"
"EVOSTC",1170,1,"ABL","H082290","",900,NA,NA,NA,"WATER","NMFS_013","",NA,468.66,460.29,6369.79,"1","AIRWAT3","AW03","1.11E+11","HAND","water","","","2-Apr-89",1989,"ESHAB","SHORT","NMFS ABL",60.465,-147.966,"ENV","GOOD"
"EVOSTC",1172,1,"ABL","H052190","",900,NA,NA,NA,"WATER","NMFS_013","",NA,549.23,535.54,9231.46,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","2-Apr-89",1989,"ESHAB","SHORT","NMFS ABL",60.465,-147.966,"ENV","GOOD"
"EVOSTC",1173,1,"ABL","H051490","",900,NA,NA,NA,"WATER","NMFS_013","",NA,392.37,373.97,4982.95,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","2-Apr-89",1989,"ESHAB","SHORT","NMFS ABL",60.465,-147.966,"ENV","GOOD"
"EVOSTC",1174,1,"ABL","H040690","",900,NA,NA,NA,"WATER","NMFS_013","",NA,823.88,802.61,20711.6,"1","AIRWAT3","AW03","1.01E+11","HAND","water","","","2-Apr-89",1989,"GRANB","SHORT","NMFS ABL",60.415,-147.956,"ENV","GOOD"
"EVOSTC",1175,1,"ABL","H081590","",900,NA,NA,NA,"WATER","NMFS_013","",NA,356.31,356.31,2235.79,"1","AIRWAT3","AW03","1.10E+11","HAND","water","","","2-Apr-89",1989,"GRANB","SHORT","NMFS ABL",60.415,-147.956,"ENV","GOOD"
"EVOSTC",1176,1,"ABL","H082290","",900,NA,NA,NA,"WATER","NMFS_013","",NA,355.31,348.65,5596.06,"1","AIRWAT3","AW03","1.11E+11","HAND","water","","","2-Apr-89",1989,"GRANB","SHORT","NMFS ABL",60.415,-147.956,"ENV","GOOD"
"EVOSTC",1177,1,"ABL","H101090","",900,NA,NA,NA,"WATER","NMFS_013","",NA,328.88,316,5665.46,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","2-Apr-89",1989,"GRANB","SHORT","NMFS ABL",60.415,-147.956,"ENV","GOOD"
"EVOSTC",1178,1,"ABL","H052190","",900,NA,NA,NA,"WATER","NMFS_013","",NA,1270.16,1262.57,19912.18,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","2-Apr-89",1989,"GRANB","SHORT","NMFS ABL",60.415,-147.956,"ENV","GOOD"
"EVOSTC",1179,1,"ABL","H051490","",900,NA,NA,NA,"WATER","NMFS_013","",NA,359.57,345.09,2070.27,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","2-Apr-89",1989,"GRANB","SHORT","NMFS ABL",60.415,-147.956,"ENV","GOOD"
"EVOSTC",1180,1,"ABL","H040690","",900,NA,NA,NA,"WATER","NMFS_013","",NA,624.7,597.15,5634.57,"1","AIRWAT3","AW03","1.01E+11","HAND","water","","","2-Apr-89",1989,"SQUII","SHORT","NMFS ABL",60.232,-147.953,"ENV","GOOD"
"EVOSTC",1181,1,"ABL","H081590","",900,NA,NA,NA,"WATER","NMFS_013","",NA,676.75,676.75,21776.619,"1","AIRWAT3","AW03","1.10E+11","HAND","water","","","2-Apr-89",1989,"SQUII","SHORT","NMFS ABL",60.232,-147.953,"ENV","GOOD"
"EVOSTC",1182,1,"ABL","H082290","",900,NA,NA,NA,"WATER","NMFS_013","",NA,375.04,364.23,8678.89,"1","AIRWAT3","AW03","1.11E+11","HAND","water","","","2-Apr-89",1989,"SQUII","SHORT","NMFS ABL",60.232,-147.953,"ENV","GOOD"
"EVOSTC",1183,1,"ABL","H101090","",900,NA,NA,NA,"WATER","NMFS_013","",NA,297.47,283.97,3062.89,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","2-Apr-89",1989,"SQUII","SHORT","NMFS ABL",60.232,-147.953,"ENV","GOOD"
"EVOSTC",1184,1,"ABL","H052190","",900,NA,NA,NA,"WATER","NMFS_013","ng/L",NA,1229.22,787.4,9963.48,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","2-Apr-89",1989,"SQUII","SHORT","NMFS ABL",60.232,-147.953,"ENV","GOOD"
"EVOSTC",1185,1,"ABL","H051490","",900,NA,NA,NA,"WATER","NMFS_013","",NA,320.84,320.84,4019.33,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","2-Apr-89",1989,"SQUII","SHORT","NMFS ABL",60.232,-147.953,"ENV","GOOD"
"EVOSTC",1186,1,"ABL","H040690","",900,NA,NA,NA,"WATER","NMFS_013","",NA,761.76,732.47,7740.05,"1","AIRWAT3","AW03","1.01E+11","HAND","water","","","2-Apr-89",1989,"SHELB","SHORT","NMFS ABL",60.127,-147.917,"ENV","GOOD"
"EVOSTC",1187,1,"ABL","H081590","",900,NA,NA,NA,"WATER","NMFS_013","",NA,599.95,599.95,1813.63,"1","AIRWAT3","AW03","1.10E+11","HAND","water","","","2-Apr-89",1989,"SHELB","SHORT","NMFS ABL",60.127,-147.917,"ENV","GOOD"
"EVOSTC",1188,1,"ABL","H082290","",900,NA,NA,NA,"WATER","NMFS_013","",NA,655.33,633.43,7326.73,"1","AIRWAT3","AW03","1.11E+11","HAND","water","","","2-Apr-89",1989,"SHELB","SHORT","NMFS ABL",60.127,-147.917,"ENV","GOOD"
"EVOSTC",1189,1,"ABL","H101090","",900,NA,NA,NA,"WATER","NMFS_013","",NA,414.8,375.43,6041.48,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","2-Apr-89",1989,"SHELB","SHORT","NMFS ABL",60.127,-147.917,"ENV","GOOD"
"EVOSTC",1190,1,"ABL","H052190","",900,NA,NA,NA,"WATER","NMFS_013","ng/L",NA,5710.56,4866.12,26695.23,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","2-Apr-89",1989,"SHELB","SHORT","NMFS ABL",60.127,-147.917,"ENV","GOOD"
"EVOSTC",1191,1,"ABL","H051490","",900,NA,NA,NA,"WATER","NMFS_013","",NA,743.45,697.2,6721.13,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","2-Apr-89",1989,"SHELB","SHORT","NMFS ABL",60.127,-147.917,"ENV","GOOD"
"EVOSTC",1192,1,"ABL","H040690","",900,NA,NA,NA,"WATER","NMFS_013","",NA,815.23,789.77,14788.04,"1","AIRWAT3","AW03","1.01E+11","HAND","water","","","3-Apr-89",1989,"SAWMB","SHORT","NMFS ABL",60.056,-148.015,"ENV","GOOD"
"EVOSTC",1193,1,"ABL","H081590","",900,NA,NA,NA,"WATER","NMFS_013","",NA,520.42,494.49,10933.05,"1","AIRWAT3","AW03","1.10E+11","HAND","water","","","3-Apr-89",1989,"SAWMB","SHORT","NMFS ABL",60.056,-148.015,"ENV","GOOD"
"EVOSTC",1194,1,"ABL","H082290","",900,NA,NA,NA,"WATER","NMFS_013","",NA,539.34,522.32,9473.81,"1","AIRWAT3","AW03","1.11E+11","HAND","water","","","3-Apr-89",1989,"SAWMB","SHORT","NMFS ABL",60.056,-148.015,"ENV","GOOD"
"EVOSTC",1195,1,"ABL","H101090","",900,NA,NA,NA,"WATER","NMFS_013","",NA,368.97,346.71,2594.08,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","2-Apr-89",1989,"SAWMB","SHORT","NMFS ABL",60.056,-148.015,"ENV","GOOD"
"EVOSTC",1196,1,"ABL","H052190","",900,NA,NA,NA,"WATER","NMFS_013","",NA,880.11,863.74,16210.84,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","2-Apr-89",1989,"SAWMB","SHORT","NMFS ABL",60.056,-148.015,"ENV","GOOD"
"EVOSTC",1197,1,"ABL","H051490","",900,NA,NA,NA,"WATER","NMFS_014","",NA,854.96,825.47,4094.38,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","2-Apr-89",1989,"SAWMB","SHORT","NMFS ABL",60.056,-148.015,"ENV","GOOD"
"EVOSTC",1198,1,"ABL","H040690","",900,NA,NA,NA,"WATER","NMFS_014","",NA,1227.32,1124.1,9048.59,"1","AIRWAT3","AW03","1.01E+11","HAND","water","","","3-Apr-89",1989,"SLEEB","SHORT","NMFS ABL",60.083,-147.844,"ENV","GOOD"
"EVOSTC",1199,1,"ABL","H082290","",900,NA,NA,NA,"WATER","NMFS_014","",NA,920.99,856.63,12583.62,"1","AIRWAT3","AW03","1.10E+11","HAND","water","","","3-Apr-89",1989,"SLEEB","SHORT","NMFS ABL",60.083,-147.844,"ENV","GOOD"
"EVOSTC",1200,1,"ABL","H091390","",900,NA,NA,NA,"WATER","NMFS_014","",NA,870.04,816.51,15535,"1","AIRWAT3","AW03","1.11E+11","HAND","water","","","3-Apr-89",1989,"SLEEB","SHORT","NMFS ABL",60.083,-147.844,"ENV","GOOD"
"EVOSTC",1201,1,"ABL","H101090","",900,NA,NA,NA,"WATER","NMFS_014","",NA,810.13,752.81,9445.19,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","3-Apr-89",1989,"SLEEB","SHORT","NMFS ABL",60.083,-147.844,"ENV","GOOD"
"EVOSTC",1202,1,"ABL","H073190","",900,NA,NA,NA,"WATER","NMFS_014","",NA,807.67,767.67,9104.76,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","3-Apr-89",1989,"SLEEB","SHORT","NMFS ABL",60.083,-147.844,"ENV","GOOD"
"EVOSTC",1203,1,"ABL","H051490","",900,NA,NA,NA,"WATER","NMFS_014","",NA,840.64,808,7200.44,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","3-Apr-89",1989,"SLEEB","SHORT","NMFS ABL",60.083,-147.844,"ENV","GOOD"
"EVOSTC",1204,1,"ABL","H040690","",900,NA,NA,NA,"WATER","NMFS_014","",NA,1874.17,1783.18,2814.14,"1","AIRWAT3","AW03","1.01E+11","HAND","water","","","3-Apr-89",1989,"MONTS","SHORT","NMFS ABL",60.076,-147.68,"ENV","GOOD"
"EVOSTC",1205,1,"ABL","H082290","",900,NA,NA,NA,"WATER","NMFS_014","",NA,1540.9,1422.45,12777.24,"1","AIRWAT3","AW03","1.10E+11","HAND","water","","","3-Apr-89",1989,"MONTS","SHORT","NMFS ABL",60.076,-147.68,"ENV","GOOD"
"EVOSTC",1206,1,"ABL","H091390","",900,NA,NA,NA,"WATER","NMFS_014","",NA,1379.31,1295.49,6796.22,"1","AIRWAT3","AW03","1.11E+11","HAND","water","","","3-Apr-89",1989,"MONTS","SHORT","NMFS ABL",60.076,-147.68,"ENV","GOOD"
"EVOSTC",1207,1,"ABL","H101590","",900,NA,NA,NA,"WATER","NMFS_014","",NA,1419.91,1306.54,20721.391,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","3-Apr-89",1989,"MONTS","SHORT","NMFS ABL",60.076,-147.68,"ENV","GOOD"
"EVOSTC",1208,1,"ABL","H073190","",900,NA,NA,NA,"WATER","NMFS_014","",NA,1560.89,1448.21,9423.53,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","3-Apr-89",1989,"MONTS","SHORT","NMFS ABL",60.076,-147.68,"ENV","GOOD"
"EVOSTC",1210,1,"ABL","H040690","",900,NA,NA,NA,"WATER","NMFS_014","",NA,506.87,475.91,0,"1","AIRWAT3","AW03","1.01E+11","HAND","water","","","3-Apr-89",1989,"MONTI","SHORT","NMFS ABL",60.102,-147.437,"ENV","GOOD"
"EVOSTC",1211,1,"ABL","H082290","",900,NA,NA,NA,"WATER","NMFS_014","",NA,386.24,372.65,51940.328,"1","AIRWAT3","AW03","1.10E+11","HAND","water","","","3-Apr-89",1989,"MONTI","SHORT","NMFS ABL",60.102,-147.437,"ENV","GOOD"
"EVOSTC",1212,1,"ABL","H091390","",900,NA,NA,NA,"WATER","NMFS_014","",NA,404.58,392.32,5732.48,"1","AIRWAT3","AW03","1.11E+11","HAND","water","","","3-Apr-89",1989,"MONTI","SHORT","NMFS ABL",60.102,-147.437,"ENV","GOOD"
"EVOSTC",1213,1,"ABL","H101090","",900,NA,NA,NA,"WATER","NMFS_014","",NA,359.9,328.1,8831.71,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","3-Apr-89",1989,"MONTI","SHORT","NMFS ABL",60.102,-147.437,"ENV","GOOD"
"EVOSTC",1215,1,"ABL","H073190","",900,NA,NA,NA,"WATER","NMFS_014","",NA,497.94,475.1,5557.96,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","3-Apr-89",1989,"MONTI","SHORT","NMFS ABL",60.102,-147.437,"ENV","GOOD"
"EVOSTC",1216,1,"ABL","H051490","",900,NA,NA,NA,"WATER","NMFS_014","",NA,645.41,645.41,8393.97,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","3-Apr-89",1989,"MONTI","SHORT","NMFS ABL",60.102,-147.437,"ENV","GOOD"
"EVOSTC",1217,1,"ABL","H040690","",900,NA,NA,NA,"WATER","NMFS_014","",NA,533,503.33,5382.23,"1","AIRWAT3","AW03","1.01E+11","HAND","water","","","3-Apr-89",1989,"MONTS","SHORT","NMFS ABL",60.173,-147.553,"ENV","GOOD"
"EVOSTC",1218,1,"ABL","H082290","",900,NA,NA,NA,"WATER","NMFS_014","",NA,360.44,360.44,10053.67,"1","AIRWAT3","AW03","1.10E+11","HAND","water","","","3-Apr-89",1989,"MONTS","SHORT","NMFS ABL",60.173,-147.553,"ENV","GOOD"
"EVOSTC",1219,1,"ABL","H091390","",900,NA,NA,NA,"WATER","NMFS_014","",NA,679.45,665.16,23306.24,"1","AIRWAT3","AW03","1.11E+11","HAND","water","","","3-Apr-89",1989,"MONTS","SHORT","NMFS ABL",60.173,-147.553,"ENV","GOOD"
"EVOSTC",1220,1,"ABL","H101590","",900,NA,NA,NA,"WATER","NMFS_014","",NA,469.65,450.92,14030.62,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","3-Apr-89",1989,"MONTS","SHORT","NMFS ABL",60.173,-147.553,"ENV","GOOD"
"EVOSTC",1221,1,"ABL","H073190","",900,NA,NA,NA,"WATER","NMFS_014","",NA,715.12,715.12,6602.38,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","3-Apr-89",1989,"MONTS","SHORT","NMFS ABL",60.173,-147.553,"ENV","GOOD"
"EVOSTC",1222,1,"ABL","H051490","",900,NA,NA,NA,"WATER","NMFS_014","",NA,586.84,550.17,21808.85,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","3-Apr-89",1989,"MONTS","SHORT","NMFS ABL",60.173,-147.553,"ENV","GOOD"
"EVOSTC",1223,1,"ABL","H041890","",900,NA,NA,NA,"WATER","NMFS_014","",NA,6774.98,6220.2,1369.02,"1","AIRWAT3","AW03","1.01E+11","HAND","water","","","3-Apr-89",1989,"SNUGH","SHORT","NMFS ABL",60.24,-147.715,"ENV","GOOD"
"EVOSTC",1224,1,"ABL","H091390","",900,NA,NA,NA,"WATER","NMFS_014","",NA,7053.79,6542.89,31202.619,"1","AIRWAT3","AW03","1.10E+11","HAND","water","","","3-Apr-89",1989,"SNUGH","SHORT","NMFS ABL",60.24,-147.715,"ENV","GOOD"
"EVOSTC",1225,1,"ABL","H101590","",900,NA,NA,NA,"WATER","NMFS_014","",NA,7714.31,7073.24,25755.67,"1","AIRWAT3","AW03","1.11E+11","HAND","water","","","3-Apr-89",1989,"SNUGH","SHORT","NMFS ABL",60.24,-147.715,"ENV","GOOD"
"EVOSTC",1226,1,"ABL","H101090","",900,NA,NA,NA,"WATER","NMFS_014","",NA,1036.75,968.97,4084.42,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","3-Apr-89",1989,"SNUGH","SHORT","NMFS ABL",60.24,-147.715,"ENV","GOOD"
"EVOSTC",1227,1,"ABL","H073190","",900,NA,NA,NA,"WATER","NMFS_014","",NA,1245.85,1195.71,5725.65,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","3-Apr-89",1989,"SNUGH","SHORT","NMFS ABL",60.24,-147.715,"ENV","GOOD"
"EVOSTC",1228,1,"ABL","H051590","",900,NA,NA,NA,"WATER","NMFS_014","",NA,1141.57,1105.55,2015.4,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","3-Apr-89",1989,"SNUGH","SHORT","NMFS ABL",60.24,-147.715,"ENV","GOOD"
"EVOSTC",1229,1,"ABL","H041890","",900,NA,NA,NA,"WATER","NMFS_014","",NA,530.31,486.73,10213.61,"1","AIRWAT3","AW03","1.01E+11","HAND","water","","","3-Apr-89",1989,"GREEI","SHORT","NMFS ABL",60.25,-147.39,"ENV","GOOD"
"EVOSTC",1230,1,"ABL","H091390","",900,NA,NA,NA,"WATER","NMFS_014","",NA,747.24,725.49,9808.88,"1","AIRWAT3","AW03","1.10E+11","HAND","water","","","3-Apr-89",1989,"GREEI","SHORT","NMFS ABL",60.25,-147.39,"ENV","GOOD"
"EVOSTC",1231,1,"ABL","H101590","",900,NA,NA,NA,"WATER","NMFS_014","",NA,599.19,582.57,11325.04,"1","AIRWAT3","AW03","1.11E+11","HAND","water","","","3-Apr-89",1989,"GREEI","SHORT","NMFS ABL",60.25,-147.39,"ENV","GOOD"
"EVOSTC",1232,1,"ABL","H101090","",900,NA,NA,NA,"WATER","NMFS_014","",NA,942.15,881.26,11085.58,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","3-Apr-89",1989,"GREEI","SHORT","NMFS ABL",60.25,-147.39,"ENV","GOOD"
"EVOSTC",1233,1,"ABL","H073190","",900,NA,NA,NA,"WATER","NMFS_014","",NA,1213.08,1184.61,11904.24,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","3-Apr-89",1989,"GREEI","SHORT","NMFS ABL",60.25,-147.39,"ENV","GOOD"
"EVOSTC",1234,1,"ABL","H051590","",900,NA,NA,NA,"WATER","NMFS_014","",NA,1099.63,1064.99,10342.94,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","3-Apr-89",1989,"GREEI","SHORT","NMFS ABL",60.25,-147.39,"ENV","GOOD"
"EVOSTC",1235,1,"ABL","H041890","",900,NA,NA,NA,"WATER","NMFS_014","",NA,379.61,348.51,3940.26,"1","AIRWAT3","AW03","1.01E+11","HAND","water","","","3-Apr-89",1989,"PCHAL","SHORT","NMFS ABL",60.257,-147.225,"ENV","GOOD"
"EVOSTC",1236,1,"ABL","H091390","",900,NA,NA,NA,"WATER","NMFS_014","",NA,560.19,545.26,18954.48,"1","AIRWAT3","AW03","1.10E+11","HAND","water","","","3-Apr-89",1989,"PCHAL","SHORT","NMFS ABL",60.257,-147.225,"ENV","GOOD"
"EVOSTC",1237,1,"ABL","H101590","",900,NA,NA,NA,"WATER","NMFS_014","",NA,580.46,566.94,6577.73,"1","AIRWAT3","AW03","1.11E+11","HAND","water","","","3-Apr-89",1989,"PCHAL","SHORT","NMFS ABL",60.257,-147.225,"ENV","GOOD"
"EVOSTC",1238,1,"ABL","H101090","",900,NA,NA,NA,"WATER","NMFS_014","",NA,168.44,155.04,8649.81,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","3-Apr-89",1989,"PCHAL","SHORT","NMFS ABL",60.257,-147.225,"ENV","GOOD"
"EVOSTC",1239,1,"ABL","H073190","",900,NA,NA,NA,"WATER","NMFS_014","",NA,765,730.02,14116.94,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","3-Apr-89",1989,"PCHAL","SHORT","NMFS ABL",60.257,-147.225,"ENV","GOOD"
"EVOSTC",1240,1,"ABL","H051590","",900,NA,NA,NA,"WATER","NMFS_014","",NA,636.12,599.72,21457.301,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","3-Apr-89",1989,"PCHAL","SHORT","NMFS ABL",60.257,-147.225,"ENV","GOOD"
"EVOSTC",1241,1,"ABL","H041890","",900,NA,NA,NA,"WATER","NMFS_014","",NA,630.02,607.81,8841.86,"1","AIRWAT3","AW03","1.01E+11","HAND","water","","","3-Apr-89",1989,"GREEI","SHORT","NMFS ABL",60.264,-147.407,"ENV","GOOD"
"EVOSTC",1242,1,"ABL","H091390","",900,NA,NA,NA,"WATER","NMFS_014","",NA,1259.57,1238.4,15424.17,"1","AIRWAT3","AW03","1.10E+11","HAND","water","","","3-Apr-89",1989,"GREEI","SHORT","NMFS ABL",60.264,-147.407,"ENV","GOOD"
"EVOSTC",1243,1,"ABL","H101590","",900,NA,NA,NA,"WATER","NMFS_014","",NA,1138.28,1115.04,11726.18,"1","AIRWAT3","AW03","1.11E+11","HAND","water","","","3-Apr-89",1989,"GREEI","SHORT","NMFS ABL",60.264,-147.407,"ENV","GOOD"
"EVOSTC",1244,1,"ABL","H101090","",900,NA,NA,NA,"WATER","NMFS_014","",NA,19137.59,19030.27,677385,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","3-Apr-89",1989,"GREEI","SHORT","NMFS ABL",60.264,-147.407,"ENV","GOOD"
"EVOSTC",1245,1,"ABL","H073190","",900,NA,NA,NA,"WATER","NMFS_015","",NA,2839.81,2786.33,26917.25,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","3-Apr-89",1989,"GREEI","SHORT","NMFS ABL",60.264,-147.407,"ENV","GOOD"
"EVOSTC",1246,1,"ABL","H051590","",900,NA,NA,NA,"WATER","NMFS_015","",NA,1352.58,1324.43,20775.42,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","3-Apr-89",1989,"GREEI","SHORT","NMFS ABL",60.264,-147.407,"ENV","GOOD"
"EVOSTC",1247,1,"ABL","H041890","",900,NA,NA,NA,"WATER","NMFS_015","",NA,1208.62,1208.62,9678.31,"1","AIRWAT3","AW03","1.01E+11","HAND","water","","","4-Apr-89",1989,"ROCKB","SHORT","NMFS ABL",60.339,-147.102,"ENV","GOOD"
"EVOSTC",1248,1,"ABL","H042590","",900,NA,NA,NA,"WATER","NMFS_015","",NA,1841.69,1841.69,1059.26,"1","AIRWAT3","AW03","1.10E+11","HAND","water","","","4-Apr-89",1989,"ROCKB","SHORT","NMFS ABL",60.339,-147.102,"ENV","GOOD"
"EVOSTC",1249,1,"ABL","H091390","",900,NA,NA,NA,"WATER","NMFS_015","",NA,7601.48,7575.28,253333.5,"1","AIRWAT3","AW03","1.11E+11","HAND","water","","","4-Apr-89",1989,"ROCKB","SHORT","NMFS ABL",60.339,-147.102,"ENV","GOOD"
"EVOSTC",1250,1,"ABL","H100390","",900,NA,NA,NA,"WATER","NMFS_015","",NA,1131.11,1113.94,17483.221,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","3-Apr-89",1989,"ROCKB","SHORT","NMFS ABL",60.339,-147.102,"ENV","GOOD"
"EVOSTC",1251,1,"ABL","H073190","",900,NA,NA,NA,"WATER","NMFS_015","",NA,687.31,679.33,9657.86,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","4-Apr-89",1989,"ROCKB","SHORT","NMFS ABL",60.339,-147.102,"ENV","GOOD"
"EVOSTC",1252,1,"ABL","H051590","",900,NA,NA,NA,"WATER","NMFS_015","",NA,1674.97,1657.66,15483.22,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","4-Apr-89",1989,"ROCKB","SHORT","NMFS ABL",60.339,-147.102,"ENV","GOOD"
"EVOSTC",1253,1,"ABL","H041890","",900,NA,NA,NA,"WATER","NMFS_015","",NA,1556.64,1427.27,11178.13,"1","AIRWAT3","AW03","1.01E+11","HAND","water","","","4-Apr-89",1989,"MONTS","SHORT","NMFS ABL",60.398,-147.502,"ENV","GOOD"
"EVOSTC",1254,1,"ABL","H042590","",900,NA,NA,NA,"WATER","NMFS_015","",NA,1832.26,1705.04,5515.16,"1","AIRWAT3","AW03","1.10E+11","HAND","water","","","4-Apr-89",1989,"MONTS","SHORT","NMFS ABL",60.398,-147.502,"ENV","GOOD"
"EVOSTC",1255,1,"ABL","H091390","",900,NA,NA,NA,"WATER","NMFS_015","",NA,1784.71,1741.12,32052.311,"1","AIRWAT3","AW03","1.11E+11","HAND","water","","","4-Apr-89",1989,"MONTS","SHORT","NMFS ABL",60.398,-147.502,"ENV","GOOD"
"EVOSTC",1256,1,"ABL","H100390","",900,NA,NA,NA,"WATER","NMFS_015","",NA,1782.18,1728.87,16433.449,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","4-Apr-89",1989,"MONTS","SHORT","NMFS ABL",60.398,-147.502,"ENV","GOOD"
"EVOSTC",1257,1,"ABL","H073190","",900,NA,NA,NA,"WATER","NMFS_015","",NA,1631.76,1596.81,11627.87,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","4-Apr-89",1989,"MONTS","SHORT","NMFS ABL",60.398,-147.502,"ENV","GOOD"
"EVOSTC",1258,1,"ABL","H051590","",900,NA,NA,NA,"WATER","NMFS_015","",NA,2682.97,2584.73,25815.23,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","4-Apr-89",1989,"MONTS","SHORT","NMFS ABL",60.398,-147.502,"ENV","GOOD"
"EVOSTC",1259,1,"ABL","H041890","",900,NA,NA,NA,"WATER","NMFS_015","",NA,2579.03,2339.73,20947.859,"1","AIRWAT3","AW03","1.01E+11","HAND","water","","","4-Apr-89",1989,"SMITI","SHORT","NMFS ABL",60.519,-147.356,"ENV","GOOD"
"EVOSTC",1260,1,"ABL","H042590","",900,NA,NA,NA,"WATER","NMFS_015","",NA,2763.7,2575.71,13461.48,"1","AIRWAT3","AW03","1.10E+11","HAND","water","","","4-Apr-89",1989,"SMITI","SHORT","NMFS ABL",60.519,-147.356,"ENV","GOOD"
"EVOSTC",1261,1,"ABL","H091390","",900,NA,NA,NA,"WATER","NMFS_015","",NA,2452.55,2333.68,28298.811,"1","AIRWAT3","AW03","1.11E+11","HAND","water","","","4-Apr-89",1989,"SMITI","SHORT","NMFS ABL",60.519,-147.356,"ENV","GOOD"
"EVOSTC",1262,1,"ABL","H100390","",900,NA,NA,NA,"WATER","NMFS_015","",NA,2745.31,2635.29,72574.398,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","4-Apr-89",1989,"SMITI","SHORT","NMFS ABL",60.519,-147.356,"ENV","GOOD"
"EVOSTC",1263,1,"ABL","H073190","",900,NA,NA,NA,"WATER","NMFS_015","",NA,1499.82,1447.37,10124.02,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","4-Apr-89",1989,"SMITI","SHORT","NMFS ABL",60.519,-147.356,"ENV","GOOD"
"EVOSTC",1264,1,"ABL","H051590","",900,NA,NA,NA,"WATER","NMFS_015","",NA,2272.1,2169.96,12237.29,"5","AIRWAT3","AW03","1.01E+13","HAND","water","","","4-Apr-89",1989,"SMITI","SHORT","NMFS ABL",60.519,-147.356,"ENV","GOOD"
"EVOSTC",1265,1,"ABL","H041890","",900,NA,NA,NA,"WATER","NMFS_015","",NA,471.5,471.5,1637.84,"1","AIRWAT3","AW03","1.01E+11","HAND","water","","","1-Apr-89",1989,"OLSEN","SHORT","NMFS ABL",60.728,-146.229,"ENV","GOOD"
