Sin,depth,Project,FundingSource,projectCode,invest,CollectMethod,matrix,SubMatrix,species,DateCollected,Year,location,sampler,agency,LAT,LONG,SampleType,QCERROR,comment
1231,1,AIRWAT3,EVOSTC,AW03,00111149972340,HAND,WATER,,,03-Apr-89,1989,GREEI,SHORT,NMFS ABL,60.25,-147.39,ENV,GOOD,
1232,5,AIRWAT3,EVOSTC,AW03,10101149972340,HAND,WATER,,,03-Apr-89,1989,GREEI,SHORT,NMFS ABL,60.25,-147.39,ENV,GOOD,
1233,5,AIRWAT3,EVOSTC,AW03,10110149972340,HAND,WATER,,,03-Apr-89,1989,GREEI,SHORT,NMFS ABL,60.25,-147.39,ENV,GOOD,
1234,5,AIRWAT3,EVOSTC,AW03,10111149972340,HAND,WATER,,,03-Apr-89,1989,GREEI,SHORT,NMFS ABL,60.25,-147.39,ENV,GOOD,
1235,1,AIRWAT3,EVOSTC,AW03,00101154071350,HAND,WATER,,,03-Apr-89,1989,PCHAL,SHORT,NMFS ABL,60.257,-147.225,ENV,GOOD,
1236,1,AIRWAT3,EVOSTC,AW03,00110154071350,HAND,WATER,,,03-Apr-89,1989,PCHAL,SHORT,NMFS ABL,60.257,-147.225,ENV,GOOD,
1237,1,AIRWAT3,EVOSTC,AW03,00111154071350,HAND,WATER,,,03-Apr-89,1989,PCHAL,SHORT,NMFS ABL,60.257,-147.225,ENV,GOOD,
1238,5,AIRWAT3,EVOSTC,AW03,10101154071350,HAND,WATER,,,03-Apr-89,1989,PCHAL,SHORT,NMFS ABL,60.257,-147.225,ENV,GOOD,
1239,5,AIRWAT3,EVOSTC,AW03,10110154071350,HAND,WATER,,,03-Apr-89,1989,PCHAL,SHORT,NMFS ABL,60.257,-147.225,ENV,GOOD,
1240,5,AIRWAT3,EVOSTC,AW03,10111154071350,HAND,WATER,,,03-Apr-89,1989,PCHAL,SHORT,NMFS ABL,60.257,-147.225,ENV,GOOD,
1241,1,AIRWAT3,EVOSTC,AW03,00101158772442,HAND,WATER,,,03-Apr-89,1989,GREEI,SHORT,NMFS ABL,60.264,-147.407,ENV,GOOD,
1242,1,AIRWAT3,EVOSTC,AW03,00110158772442,HAND,WATER,,,03-Apr-89,1989,GREEI,SHORT,NMFS ABL,60.264,-147.407,ENV,GOOD,
1243,1,AIRWAT3,EVOSTC,AW03,00111158772442,HAND,WATER,,,03-Apr-89,1989,GREEI,SHORT,NMFS ABL,60.264,-147.407,ENV,GOOD,
1244,5,AIRWAT3,EVOSTC,AW03,10101158772442,HAND,WATER,,,03-Apr-89,1989,GREEI,SHORT,NMFS ABL,60.264,-147.407,ENV,GOOD,
1245,5,AIRWAT3,EVOSTC,AW03,10110158772442,HAND,WATER,,,03-Apr-89,1989,GREEI,SHORT,NMFS ABL,60.264,-147.407,ENV,GOOD,
1246,5,AIRWAT3,EVOSTC,AW03,10111158772442,HAND,WATER,,,03-Apr-89,1989,GREEI,SHORT,NMFS ABL,60.264,-147.407,ENV,GOOD,
1247,1,AIRWAT3,EVOSTC,AW03,00101203270609,HAND,WATER,,,04-Apr-89,1989,ROCKB,SHORT,NMFS ABL,60.339,-147.102,ENV,GOOD,
1248,1,AIRWAT3,EVOSTC,AW03,00110203270609,HAND,WATER,,,04-Apr-89,1989,ROCKB,SHORT,NMFS ABL,60.339,-147.102,ENV,GOOD,
1249,1,AIRWAT3,EVOSTC,AW03,00111203270609,HAND,WATER,,,04-Apr-89,1989,ROCKB,SHORT,NMFS ABL,60.339,-147.102,ENV,GOOD,
1250,5,AIRWAT3,EVOSTC,AW03,10101203270609,HAND,WATER,,,03-Apr-89,1989,ROCKB,SHORT,NMFS ABL,60.339,-147.102,ENV,GOOD,
1251,5,AIRWAT3,EVOSTC,AW03,10110203270609,HAND,WATER,,,04-Apr-89,1989,ROCKB,SHORT,NMFS ABL,60.339,-147.102,ENV,GOOD,
1252,5,AIRWAT3,EVOSTC,AW03,10111203270609,HAND,WATER,,,04-Apr-89,1989,ROCKB,SHORT,NMFS ABL,60.339,-147.102,ENV,GOOD,
1253,1,AIRWAT3,EVOSTC,AW03,00101238773013,HAND,WATER,,,04-Apr-89,1989,MONTS,SHORT,NMFS ABL,60.398,-147.502,ENV,GOOD,
1254,1,AIRWAT3,EVOSTC,AW03,00110238773013,HAND,WATER,,,04-Apr-89,1989,MONTS,SHORT,NMFS ABL,60.398,-147.502,ENV,GOOD,
1255,1,AIRWAT3,EVOSTC,AW03,00111238773013,HAND,WATER,,,04-Apr-89,1989,MONTS,SHORT,NMFS ABL,60.398,-147.502,ENV,GOOD,
1256,5,AIRWAT3,EVOSTC,AW03,10101238773013,HAND,WATER,,,04-Apr-89,1989,MONTS,SHORT,NMFS ABL,60.398,-147.502,ENV,GOOD,
1257,5,AIRWAT3,EVOSTC,AW03,10110238773013,HAND,WATER,,,04-Apr-89,1989,MONTS,SHORT,NMFS ABL,60.398,-147.502,ENV,GOOD,
1258,5,AIRWAT3,EVOSTC,AW03,10111238773013,HAND,WATER,,,04-Apr-89,1989,MONTS,SHORT,NMFS ABL,60.398,-147.502,ENV,GOOD,
1259,1,AIRWAT3,EVOSTC,AW03,00101311172134,HAND,WATER,,,04-Apr-89,1989,SMITI,SHORT,NMFS ABL,60.519,-147.356,ENV,GOOD,
1260,1,AIRWAT3,EVOSTC,AW03,00110311172134,HAND,WATER,,,04-Apr-89,1989,SMITI,SHORT,NMFS ABL,60.519,-147.356,ENV,GOOD,
1261,1,AIRWAT3,EVOSTC,AW03,00111311172134,HAND,WATER,,,04-Apr-89,1989,SMITI,SHORT,NMFS ABL,60.519,-147.356,ENV,GOOD,
1262,5,AIRWAT3,EVOSTC,AW03,10101311172134,HAND,WATER,,,04-Apr-89,1989,SMITI,SHORT,NMFS ABL,60.519,-147.356,ENV,GOOD,
1263,5,AIRWAT3,EVOSTC,AW03,10110311172134,HAND,WATER,,,04-Apr-89,1989,SMITI,SHORT,NMFS ABL,60.519,-147.356,ENV,GOOD,
1264,5,AIRWAT3,EVOSTC,AW03,10111311172134,HAND,WATER,,,04-Apr-89,1989,SMITI,SHORT,NMFS ABL,60.519,-147.356,ENV,GOOD,
1265,1,AIRWAT3,EVOSTC,AW03,00101436961375,HAND,WATER,,,01-Apr-89,1989,OLSEN,SHORT,NMFS ABL,60.728,-146.229,ENV,GOOD,
1266,1,AIRWAT3,EVOSTC,AW03,00110436961375,HAND,WATER,,,01-Apr-89,1989,OLSEN,SHORT,NMFS ABL,60.728,-146.229,ENV,GOOD,
1267,1,AIRWAT3,EVOSTC,AW03,00111436961375,HAND,WATER,,,01-Apr-89,1989,OLSEN,SHORT,NMFS ABL,60.728,-146.229,ENV,GOOD,
1268,5,AIRWAT3,EVOSTC,AW03,10101436961375,HAND,WATER,,,01-Apr-89,1989,OLSEN,SHORT,NMFS ABL,60.728,-146.229,ENV,GOOD,
1269,5,AIRWAT3,EVOSTC,AW03,10110436961375,HAND,WATER,,,01-Apr-89,1989,OLSEN,SHORT,NMFS ABL,60.728,-146.229,ENV,GOOD,
1270,5,AIRWAT3,EVOSTC,AW03,10111436961375,HAND,WATER,,,01-Apr-89,1989,OLSEN,SHORT,NMFS ABL,60.728,-146.229,ENV,GOOD,
1271,1,AIRWAT3,EVOSTC,AW03,00101447064168,HAND,WATER,,,01-Apr-89,1989,SNUGC,SHORT,NMFS ABL,60.745,-146.695,ENV,GOOD,
1272,1,AIRWAT3,EVOSTC,AW03,00110447064168,HAND,WATER,,,01-Apr-89,1989,SNUGC,SHORT,NMFS ABL,60.745,-146.695,ENV,GOOD,
1274,5,AIRWAT3,EVOSTC,AW03,10101447064168,HAND,WATER,,,01-Apr-89,1989,SNUGC,SHORT,NMFS ABL,60.745,-146.695,ENV,GOOD,
1275,5,AIRWAT3,EVOSTC,AW03,10110447064168,HAND,WATER,,,01-Apr-89,1989,SNUGC,SHORT,NMFS ABL,60.745,-146.695,ENV,GOOD,
1276,5,AIRWAT3,EVOSTC,AW03,10111447064168,HAND,WATER,,,01-Apr-89,1989,SNUGC,SHORT,NMFS ABL,60.745,-146.695,ENV,GOOD,
1277,1,AIRWAT3,EVOSTC,AW03,00101393671356,HAND,WATER,,,01-Apr-89,1989,NAKEI,SHORT,NMFS ABL,60.656,-147.226,ENV,GOOD,
1278,1,AIRWAT3,EVOSTC,AW03,00110393671356,HAND,WATER,,,01-Apr-89,1989,NAKEI,SHORT,NMFS ABL,60.656,-147.226,ENV,GOOD,
1280,5,AIRWAT3,EVOSTC,AW03,10101393671356,HAND,WATER,,,01-Apr-89,1989,NAKEI,SHORT,NMFS ABL,60.656,-147.226,ENV,GOOD,
1281,5,AIRWAT3,EVOSTC,AW03,10110393671356,HAND,WATER,,,01-Apr-89,1989,NAKEI,SHORT,NMFS ABL,60.656,-147.226,ENV,GOOD,
1282,5,AIRWAT3,EVOSTC,AW03,10111393671356,HAND,WATER,,,01-Apr-89,1989,NAKEI,SHORT,NMFS ABL,60.656,-147.226,ENV,GOOD,
1283,1,AIRWAT3,EVOSTC,AW03,00101397272289,HAND,WATER,,,01-Apr-89,1989,NAKEI,SHORT,NMFS ABL,60.662,-147.382,ENV,GOOD,
1284,1,AIRWAT3,EVOSTC,AW03,00110397272289,HAND,WATER,,,01-Apr-89,1989,NAKEI,SHORT,NMFS ABL,60.662,-147.382,ENV,GOOD,
1286,5,AIRWAT3,EVOSTC,AW03,10101397272289,HAND,WATER,,,01-Apr-89,1989,NAKEI,SHORT,NMFS ABL,60.662,-147.382,ENV,GOOD,
1287,5,AIRWAT3,EVOSTC,AW03,10110397272289,HAND,WATER,,,01-Apr-89,1989,NAKEI,SHORT,NMFS ABL,60.662,-147.382,ENV,GOOD,
1288,5,AIRWAT3,EVOSTC,AW03,10111397272289,HAND,WATER,,,01-Apr-89,1989,NAKEI,SHORT,NMFS ABL,60.662,-147.382,ENV,GOOD,
1289,1,AIRWAT3,EVOSTC,AW03,00101398772684,HAND,WATER,,,01-Apr-89,1989,CABIB,SHORT,NMFS ABL,60.665,-147.447,ENV,GOOD,
1290,1,AIRWAT3,EVOSTC,AW03,00110398772684,HAND,WATER,,,01-Apr-89,1989,CABIB,SHORT,NMFS ABL,60.665,-147.447,ENV,GOOD,
1292,5,AIRWAT3,EVOSTC,AW03,10101398772684,HAND,WATER,,,01-Apr-89,1989,CABIB,SHORT,NMFS ABL,60.665,-147.447,ENV,GOOD,
1293,5,AIRWAT3,EVOSTC,AW03,10110398772684,HAND,WATER,,,01-Apr-89,1989,CABIB,SHORT,NMFS ABL,60.665,-147.447,ENV,GOOD,
1294,5,AIRWAT3,EVOSTC,AW03,10111398772684,HAND,WATER,,,01-Apr-89,1989,CABIB,SHORT,NMFS ABL,60.665,-147.447,ENV,GOOD,
1295,1,AIRWAT3,EVOSTC,AW03,00101334573534,HAND,WATER,,,01-Apr-89,1989,ELEAI,SHORT,NMFS ABL,60.557,-147.589,ENV,GOOD,
1296,1,AIRWAT3,EVOSTC,AW03,00110334573534,HAND,WATER,,,01-Apr-89,1989,ELEAI,SHORT,NMFS ABL,60.557,-147.589,ENV,GOOD,
1298,5,AIRWAT3,EVOSTC,AW03,10101334573534,HAND,WATER,,,01-Apr-89,1989,ELEAI,SHORT,NMFS ABL,60.557,-147.589,ENV,GOOD,
1299,5,AIRWAT3,EVOSTC,AW03,10110334573534,HAND,WATER,,,01-Apr-89,1989,ELEAI,SHORT,NMFS ABL,60.557,-147.589,ENV,GOOD,
1300,5,AIRWAT3,EVOSTC,AW03,10111334573534,HAND,WATER,,,01-Apr-89,1989,ELEAI,SHORT,NMFS ABL,60.557,-147.589,ENV,GOOD,
1301,1,AIRWAT3,EVOSTC,AW03,00101329980112,HAND,WATER,,,02-Apr-89,1989,MAINB,SHORT,NMFS ABL,60.55,-148.019,ENV,GOOD,
1302,1,AIRWAT3,EVOSTC,AW03,00110329980112,HAND,WATER,,,02-Apr-89,1989,MAINB,SHORT,NMFS ABL,60.55,-148.019,ENV,GOOD,
1304,5,AIRWAT3,EVOSTC,AW03,10101329980112,HAND,WATER,,,02-Apr-89,1989,MAINB,SHORT,NMFS ABL,60.55,-148.019,ENV,GOOD,
1305,5,AIRWAT3,EVOSTC,AW03,10110329980112,HAND,WATER,,,02-Apr-89,1989,MAINB,SHORT,NMFS ABL,60.55,-148.019,ENV,GOOD,
1306,5,AIRWAT3,EVOSTC,AW03,10111329980112,HAND,WATER,,,02-Apr-89,1989,MAINB,SHORT,NMFS ABL,60.55,-148.019,ENV,GOOD,
1307,1,AIRWAT3,EVOSTC,AW03,00101365261818,HAND,WATER,,,31-Mar-89,1989,GRAVB,SHORT,NMFS ABL,60.609,-146.303,ENV,GOOD,
1308,1,AIRWAT3,EVOSTC,AW03,00110365261818,HAND,WATER,,,31-Mar-89,1989,GRAVB,SHORT,NMFS ABL,60.609,-146.303,ENV,GOOD,
1310,5,AIRWAT3,EVOSTC,AW03,10101365261818,HAND,WATER,,,31-Mar-89,1989,GRAVB,SHORT,NMFS ABL,60.609,-146.303,ENV,GOOD,
1311,5,AIRWAT3,EVOSTC,AW03,10110365261818,HAND,WATER,,,31-Mar-89,1989,GRAVB,SHORT,NMFS ABL,60.609,-146.303,ENV,GOOD,
1312,5,AIRWAT3,EVOSTC,AW03,10111365261818,HAND,WATER,,,31-Mar-89,1989,GRAVB,SHORT,NMFS ABL,60.609,-146.303,ENV,GOOD,
1313,1,AIRWAT3,EVOSTC,AW03,00101291274350,HAND,WATER,,,02-Apr-89,1989,HERRB,SHORT,NMFS ABL,60.485,-147.725,ENV,GOOD,
1314,1,AIRWAT3,EVOSTC,AW03,00110291274350,HAND,WATER,,,02-Apr-89,1989,HERRB,SHORT,NMFS ABL,60.485,-147.725,ENV,GOOD,
1316,5,AIRWAT3,EVOSTC,AW03,10101291274350,HAND,WATER,,,02-Apr-89,1989,HERRB,SHORT,NMFS ABL,60.485,-147.725,ENV,GOOD,
1317,5,AIRWAT3,EVOSTC,AW03,10110291274350,HAND,WATER,,,02-Apr-89,1989,HERRB,SHORT,NMFS ABL,60.485,-147.725,ENV,GOOD,
1318,5,AIRWAT3,EVOSTC,AW03,10111291274350,HAND,WATER,,,02-Apr-89,1989,HERRB,SHORT,NMFS ABL,60.485,-147.725,ENV,GOOD,
1361,-1.4,FSHSHL4,EVOSTC,FS04,31101 LOW GRADE,SPOO,SEDIMENT,,,12-Apr-89,1989,HERRB,CARLS,NMFS ABL,60.457,-147.708,ENV,BIAS,
1362,-1.82,FSHSHL4,EVOSTC,FS04,31201,SPOO,SEDIMENT,,,12-Apr-89,1989,HERRB,CARLS,NMFS ABL,60.452,-147.707,ENV,BIAS,
1369,,FSHSHL4,EVOSTC,FS04,31201,HAND,TISSUE,CARCASS,FLAT,12-Apr-89,1989,HERRB,CARLS,NMFS ABL,60.452,-147.707,ENV,GOOD,
1370,,FSHSHL11,EVOSTC,FS11,GUT 1,SEIN,TISSUE,GUT,HERR,11-Apr-89,1989,NAKEI,MOLES,NMFS ABL,60.648,-147.452,ENV,GOOD,
1371,,FSHSHL11,EVOSTC,FS11,GUT 2,SEIN,TISSUE,GUT,HERR,11-Apr-89,1989,NAKEI,MOLES,NMFS ABL,60.648,-147.452,ENV,GOOD,
1372,,FSHSHL11,EVOSTC,FS11,GUT 3,SEIN,TISSUE,GUT,HERR,11-Apr-89,1989,NAKEI,MOLES,NMFS ABL,60.648,-147.452,ENV,GOOD,
1379,,FSHSHL11,EVOSTC,FS11,GUT 1,SEIN,TISSUE,GUT,HERR,12-Apr-89,1989,GALEB,MOLES,NMFS ABL,60.955,-146.727,ENV,GOOD,
1380,,FSHSHL11,EVOSTC,FS11,GUT 2,SEIN,TISSUE,GUT,HERR,12-Apr-89,1989,GALEB,MOLES,NMFS ABL,60.955,-146.727,ENV,GOOD,
1381,,FSHSHL11,EVOSTC,FS11,GUT 3,SEIN,TISSUE,GUT,HERR,12-Apr-89,1989,GALEB,MOLES,NMFS ABL,60.955,-146.727,ENV,GOOD,
1388,,FSHSHL11,EVOSTC,FS11,GONAD 1,SEIN,TISSUE,GONAD,HERR,12-Apr-89,1989,GALEB,MOLES,NMFS ABL,60.955,-146.727,ENV,GOOD,
1389,,FSHSHL11,EVOSTC,FS11,GONAD 2,SEIN,TISSUE,GONAD,HERR,12-Apr-89,1989,GALEB,MOLES,NMFS ABL,60.955,-146.727,ENV,GOOD,
1390,,FSHSHL11,EVOSTC,FS11,GONAD 3,SEIN,TISSUE,GONAD,HERR,12-Apr-89,1989,GALEB,MOLES,NMFS ABL,60.955,-146.727,ENV,GOOD,
1391,0,FSHSHL16,EVOSTC,FS16,HC,HAND,TISSUE,WHOLE,OYST,14-Apr-89,1989,DEEPB,CLARK,NMFS ABL,60.587,-145.782,ENV,GOOD,
1392,0,FSHSHL16,EVOSTC,FS16,PARASITE,HAND,TISSUE,WHOLE,OYST,14-Apr-89,1989,DEEPB,CLARK,NMFS ABL,60.587,-145.782,ENV,GOOD,
1393,0,FSHSHL16,EVOSTC,FS16,HC,HAND,TISSUE,WHOLE,OYST,13-Apr-89,1989,PERRI,CLARK,NMFS ABL,60.682,-147.917,ENV,GOOD,
1394,0,FSHSHL16,EVOSTC,FS16,PARASITE,HAND,TISSUE,WHOLE,OYST,13-Apr-89,1989,PERRI,CLARK,NMFS ABL,60.682,-147.917,ENV,GOOD,
1395,0,FSHSHL16,EVOSTC,FS16,HC,HAND,TISSUE,WHOLE,OYST,13-Apr-89,1989,FAIRI,CLARK,NMFS ABL,60.896,-147.456,ENV,GOOD,
1396,0,FSHSHL16,EVOSTC,FS16,PARASITE,HAND,TISSUE,WHOLE,OYST,13-Apr-89,1989,FAIRI,CLARK,NMFS ABL,60.896,-147.456,ENV,GOOD,
1397,0,FSHSHL16,EVOSTC,FS16,HC,HAND,TISSUE,WHOLE,OYST,14-Apr-89,1989,SALMP,CLARK,NMFS ABL,60.594,-145.8,ENV,GOOD,
1398,0,FSHSHL16,EVOSTC,FS16,PARASITE,HAND,TISSUE,WHOLE,OYST,14-Apr-89,1989,SALMP,CLARK,NMFS ABL,60.594,-145.8,ENV,GOOD,
1404,,FSHSHL11,EVOSTC,FS11,GUT 1,SEIN,TISSUE,GUT,HERR,13-Apr-89,1989,CEDAB,MOLES,NMFS ABL,60.933,-147.433,ENV,GOOD,
1405,,FSHSHL11,EVOSTC,FS11,GUT 2,SEIN,TISSUE,GUT,HERR,13-Apr-89,1989,CEDAB,MOLES,NMFS ABL,60.933,-147.433,ENV,GOOD,
1406,,FSHSHL11,EVOSTC,FS11,GUT 3,SEIN,TISSUE,GUT,HERR,13-Apr-89,1989,CEDAB,MOLES,NMFS ABL,60.933,-147.433,ENV,GOOD,
1410,,FSHSHL11,EVOSTC,FS11,GONAD 1,SEIN,TISSUE,GONAD,HERR,13-Apr-89,1989,CEDAB,MOLES,NMFS ABL,60.933,-147.433,ENV,GOOD,
1411,,FSHSHL11,EVOSTC,FS11,GONAD 2,SEIN,TISSUE,GONAD,HERR,13-Apr-89,1989,CEDAB,MOLES,NMFS ABL,60.933,-147.433,ENV,GOOD,
1412,,FSHSHL11,EVOSTC,FS11,GONAD 3,SEIN,TISSUE,GONAD,HERR,13-Apr-89,1989,CEDAB,MOLES,NMFS ABL,60.933,-147.433,ENV,GOOD,
1419,,FSHSHL11,EVOSTC,FS11,GONAD 1,SEIN,TISSUE,GONAD,HERR,14-Apr-89,1989,ROCKB,MOLES,NMFS ABL,60.35,-147.083,ENV,GOOD,
1420,,FSHSHL11,EVOSTC,FS11,GONAD 2,SEIN,TISSUE,GONAD,HERR,14-Apr-89,1989,ROCKB,MOLES,NMFS ABL,60.35,-147.083,ENV,GOOD,
1421,,FSHSHL11,EVOSTC,FS11,GONAD 3,SEIN,TISSUE,GONAD,HERR,14-Apr-89,1989,ROCKB,MOLES,NMFS ABL,60.35,-147.083,ENV,GOOD,
1422,,FSHSHL11,EVOSTC,FS11,GUT 1,SEIN,TISSUE,GUT,HERR,14-Apr-89,1989,ROCKB,MOLES,NMFS ABL,60.35,-147.083,ENV,GOOD,
1423,,FSHSHL11,EVOSTC,FS11,GUT 2,SEIN,TISSUE,GUT,HERR,14-Apr-89,1989,ROCKB,MOLES,NMFS ABL,60.35,-147.083,ENV,GOOD,
1424,,FSHSHL11,EVOSTC,FS11,GUT 3,SEIN,TISSUE,GUT,HERR,14-Apr-89,1989,ROCKB,MOLES,NMFS ABL,60.35,-147.083,ENV,GOOD,
1451,,FSHSHL4,EVOSTC,FS04,21301,HAND,TISSUE,WHOLE,MUSS,13-Apr-89,1989,MCCLB,CARLS,NMFS ABL,60.507,-148.182,ENV,GOOD,
1452,-2.24,FSHSHL4,EVOSTC,FS04,21101,SPOO,SEDIMENT,,,13-Apr-89,1989,MCCLB,CARLS,NMFS ABL,60.492,-148.182,ENV,GOOD,
1453,,FSHSHL4,EVOSTC,FS04,21101,HAND,TISSUE,WHOLE,PINK,13-Apr-89,1989,MCCLB,CARLS,NMFS ABL,60.492,-148.182,ENV,GOOD,
1454,-2.13,FSHSHL4,EVOSTC,FS04,21201,SPOO,SEDIMENT,,,13-Apr-89,1989,MCCLB,CARLS,NMFS ABL,60.483,-148.185,ENV,GOOD,
1456,0,FSHSHL4,EVOSTC,FS04,21201,HAND,TISSUE,FRY,PINK,13-Apr-89,1989,MCCLB,CARLS,NMFS ABL,60.498,-148.17,ENV,GOOD,
1466,,FSHSHL4,EVOSTC,FS04,32000,HAND,TISSUE,WHOLE,MUSS,15-Apr-89,1989,SNUGH,CARLS,NMFS ABL,60.25,-147.738,ENV,GOOD,
1468,-1.98,FSHSHL4,EVOSTC,FS04,32101,SPOO,SEDIMENT,,,15-Apr-89,1989,SNUGH,CARLS,NMFS ABL,60.263,-147.767,ENV,GOOD,
1469,-2.05,FSHSHL4,EVOSTC,FS04,32201,SPOO,SEDIMENT,,,15-Apr-89,1989,SNUGH,CARLS,NMFS ABL,60.26,-147.747,ENV,GOOD,
1470,,FSHSHL4,EVOSTC,FS04,32201 A,BSEI,TISSUE,FRY,PINK,15-Apr-89,1989,SNUGH,CARLS,NMFS ABL,60.26,-147.747,ENV,GOOD,
1475,,FSHSHL4,EVOSTC,FS04,22101,HAND,TISSUE,WHOLE,MUSS,16-Apr-89,1989,CULRP,CARLS,NMFS ABL,60.671,-148.295,ENV,GOOD,
1477,-2.02,FSHSHL4,EVOSTC,FS04,22201,SPOO,SEDIMENT,,,16-Apr-89,1989,CULRP,CARLS,NMFS ABL,60.695,-148.265,ENV,BIAS,
1478,-2.5,FSHSHL4,EVOSTC,FS04,22101,SPOO,SEDIMENT,,,17-Apr-89,1989,CULRP,CARLS,NMFS ABL,60.682,-148.287,ENV,GOOD,
1483,-1.91,FSHSHL4,EVOSTC,FS04,23101,SPOO,SEDIMENT,,,17-Apr-89,1989,CULRP,CARLS,NMFS ABL,60.663,-148.223,ENV,GOOD,
1484,-2.34,FSHSHL4,EVOSTC,FS04,23201,SPOO,SEDIMENT,,,17-Apr-89,1989,CULRP,CARLS,NMFS ABL,60.658,-148.215,ENV,GOOD,
1485,0,FSHSHL4,EVOSTC,FS04,23201,HAND,TISSUE,WHOLE,MUSS,17-Apr-89,1989,CULRP,CARLS,NMFS ABL,60.658,-148.215,ENV,GOOD,
1486,,FSHSHL4,EVOSTC,FS04,23201 A,BSEI,TISSUE,FRY,PINK,17-Apr-89,1989,CULRP,CARLS,NMFS ABL,60.658,-148.215,ENV,GOOD,
1491,-1.08,FSHSHL4,EVOSTC,FS04,33201-A,SPOO,SEDIMENT,,,18-Apr-89,1989,KNIGI,CARLS,NMFS ABL,60.457,-147.795,ENV,GOOD,
1493,-1.91,FSHSHL4,EVOSTC,FS04,33101,SPOO,SEDIMENT,,,18-Apr-89,1989,KNIGI,CARLS,NMFS ABL,60.472,-147.79,ENV,BIAS,
1494,0,FSHSHL4,EVOSTC,FS04,33201,HAND,TISSUE,WHOLE,MUSS,18-Apr-89,1989,KNIGI,CARLS,NMFS ABL,60.457,-147.795,ENV,GOOD,
1499,-0.16,FSHSHL4,EVOSTC,FS04,24101,SPOO,SEDIMENT,,,19-Apr-89,1989,WELLP,CARLS,NMFS ABL,60.755,-148.192,ENV,GOOD,
1500,-1.35,FSHSHL4,EVOSTC,FS04,24201,SPOO,SEDIMENT,,,19-Apr-89,1989,WELLP,CARLS,NMFS ABL,60.755,-148.182,ENV,GOOD,
1501,,FSHSHL4,EVOSTC,FS04,24301,HAND,TISSUE,WHOLE,MUSS,19-Apr-89,1989,WELLP,CARLS,NMFS ABL,60.757,-148.192,ENV,GOOD,
1506,-1.14,FSHSHL4,EVOSTC,FS04,34101,SPOO,SEDIMENT,,,20-Apr-89,1989,PWALE,CARLS,NMFS ABL,60.168,-148.055,ENV,BIAS,
1507,0.39,FSHSHL4,EVOSTC,FS04,34201-A,SPOO,SEDIMENT,,,20-Apr-89,1989,PWALE,CARLS,NMFS ABL,60.15,-148.062,ENV,GOOD,
1508,0.46,FSHSHL4,EVOSTC,FS04,34201-B,SPOO,SEDIMENT,,,20-Apr-89,1989,PWALE,CARLS,NMFS ABL,60.15,-148.062,ENV,GOOD,
1509,,FSHSHL4,EVOSTC,FS04,34101,HAND,TISSUE,WHOLE,MUSS,20-Apr-89,1989,PWALE,CARLS,NMFS ABL,60.168,-148.055,ENV,GOOD,
1515,0.94,FSHSHL4,EVOSTC,FS04,221211,SPOO,SEDIMENT,,,21-Apr-89,1989,MCCLB,CARLS,NMFS ABL,60.498,-148.17,ENV,GOOD,
1516,-1.31,FSHSHL4,EVOSTC,FS04,221221,SPOO,SEDIMENT,,,21-Apr-89,1989,MCCLB,CARLS,NMFS ABL,60.498,-148.17,ENV,GOOD,
1517,-3.18,FSHSHL4,EVOSTC,FS04,221231,SPOO,SEDIMENT,,,21-Apr-89,1989,MCCLB,CARLS,NMFS ABL,60.498,-148.17,ENV,GOOD,
1518,-5.11,FSHSHL4,EVOSTC,FS04,221241,SPOO,SEDIMENT,,,21-Apr-89,1989,MCCLB,CARLS,NMFS ABL,60.498,-148.17,ENV,BIAS,
1519,-7.17,FSHSHL4,EVOSTC,FS04,221251,SPOO,SEDIMENT,,,21-Apr-89,1989,MCCLB,CARLS,NMFS ABL,60.498,-148.17,ENV,GOOD,
1520,-9.25,FSHSHL4,EVOSTC,FS04,221261,SPOO,SEDIMENT,,,21-Apr-89,1989,MCCLB,CARLS,NMFS ABL,60.498,-148.17,ENV,GOOD,
1521,1.03,FSHSHL4,EVOSTC,FS04,221111,SPOO,SEDIMENT,,,21-Apr-89,1989,MCCLB,CARLS,NMFS ABL,60.492,-148.182,ENV,BIAS,
1522,-0.99,FSHSHL4,EVOSTC,FS04,221121,SPOO,SEDIMENT,,,21-Apr-89,1989,MCCLB,CARLS,NMFS ABL,60.492,-148.182,ENV,GOOD,
1523,-2.94,FSHSHL4,EVOSTC,FS04,221131,SPOO,SEDIMENT,,,21-Apr-89,1989,MCCLB,CARLS,NMFS ABL,60.492,-148.182,ENV,GOOD,
1524,-4.87,FSHSHL4,EVOSTC,FS04,221141,SPOO,SEDIMENT,,,21-Apr-89,1989,MCCLB,CARLS,NMFS ABL,60.492,-148.182,ENV,GOOD,
1525,-6.85,FSHSHL4,EVOSTC,FS04,221151,SPOO,SEDIMENT,,,21-Apr-89,1989,MCCLB,CARLS,NMFS ABL,60.492,-148.182,ENV,GOOD,
1526,-9.01,FSHSHL4,EVOSTC,FS04,221161,SPOO,SEDIMENT,,,21-Apr-89,1989,MCCLB,CARLS,NMFS ABL,60.492,-148.182,ENV,BIAS,
1532,0.88,FSHSHL4,EVOSTC,FS04,231211,SPOO,SEDIMENT,,,22-Apr-89,1989,HERRB,CARLS,NMFS ABL,60.452,-147.707,ENV,GOOD,
